Price,Brand,Processor Brand,Processor Model,Generation,Processor Base Frequency,Processor Max Frequency,Processor Core,Processor Thread,CPU Cache,RAM,RAM Type,Display Size,Graphics Memory,Battery Capacity
80620.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,37.0
81160.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,48.0
81590.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,45.0
81700.0,2.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,41.0
81920.0,3.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
82240.0,10.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,56.0
82240.0,10.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,42.0
82240.0,10.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,45.0
83550.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,37.0
83760.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
84960.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,42.0
85500.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,4.0,1.0,14.0,1.0,40.0
85500.0,4.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,45.0
86040.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,50.0
86580.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,42.0
87670.0,3.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,41.0
88210.0,6.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,41.0
88210.0,6.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,41.0
88970.0,5.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,39.0
89840.0,5.0,2.0,4.0,12.0,1.8,4.3,3.0,3,12.0,1.0,1.0,15.6,1.0,52.0
89840.0,6.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,2.0,42.0
90060.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,2.0,56.0
90270.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
90380.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,4.0,1.0,14.0,1.0,42.0
91140.0,6.0,1.0,1.0,11.0,2.4,4.5,4.0,1,8.0,1.0,1.0,15.6,1.0,54.0
91470.0,2.0,1.0,1.0,12.0,2.4,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,45.0
91680.0,4.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,48.0
92770.0,3.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
92770.0,1.0,1.0,1.0,12.0,1.7,4.4,5.0,3,12.0,1.0,1.0,14.0,1.0,42.0
92770.0,1.0,1.0,1.0,12.0,1.7,4.4,5.0,3,12.0,1.0,1.0,15.6,1.0,42.0
93090.0,4.0,2.0,5.0,12.0,2.1,4.0,6.0,4,11.0,1.0,1.0,15.6,4.0,48.0
93090.0,2.0,1.0,1.0,12.0,3.3,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,45.0
93640.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
93850.0,5.0,1.0,2.0,12.0,2.4,4.7,4.0,4,12.0,1.0,1.0,15.6,1.0,39.0
94940.0,2.0,2.0,5.0,12.0,2.1,4.0,6.0,4,11.0,1.0,1.0,14.0,1.0,52.0
94940.0,1.0,1.0,1.0,12.0,1.7,4.4,5.0,3,12.0,1.0,1.0,14.0,1.0,42.0
94940.0,1.0,1.0,1.0,12.0,1.7,4.4,5.0,3,12.0,1.0,1.0,15.6,1.0,42.0
95260.0,1.0,1.0,1.0,12.0,1.3,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,42.0
95810.0,1.0,1.0,1.0,10.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,50.0
95810.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,42.0
97330.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
97430.0,1.0,2.0,5.0,12.0,3.0,4.0,6.0,4,11.0,1.0,1.0,15.6,4.0,48.0
97430.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,13.3,1.0,33.0
97430.0,5.0,1.0,2.0,11.0,2.4,5.0,4.0,1,12.0,1.0,1.0,15.6,1.0,53.0
98080.0,5.0,1.0,1.0,11.0,2.7,4.5,6.0,4,12.0,1.0,1.0,15.6,4.0,51.0
98300.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,45.0
98520.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,50.0
98520.0,1.0,1.0,1.0,12.0,1.3,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,42.0
98520.0,3.0,1.0,1.0,12.0,1.3,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,51.0
98520.0,3.0,1.0,1.0,12.0,1.3,4.4,4.0,4,12.0,1.0,1.0,15.6,1.0,51.0
98740.0,1.0,1.0,1.0,10.0,2.5,4.5,4.0,1,8.0,1.0,1.0,15.6,4.0,48.0
99600.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
100360.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
100690.0,3.0,1.0,1.0,12.0,4.4,4.4,5.0,3,12.0,1.0,1.0,15.6,1.0,41.0
100690.0,3.0,1.0,1.0,12.0,4.4,4.4,5.0,3,12.0,1.0,1.0,15.6,1.0,41.0
101230.0,6.0,1.0,2.0,12.0,4.4,4.7,4.0,4,12.0,1.0,1.0,15.6,1.0,37.0
101770.0,4.0,2.0,5.0,11.0,2.0,4.5,6.0,4,17.0,1.0,1.0,14.0,1.0,48.0
102530.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,50.0
102860.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,13.3,1.0,66.0
103940.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,1.0,37.0
104160.0,2.0,1.0,1.0,11.0,2.8,4.4,4.0,1,8.0,1.0,1.0,15.6,4.0,45.0
104700.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
104700.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,1.0,42.0
104920.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,52.0
105790.0,4.0,1.0,1.0,12.0,2.4,4.4,5.0,3,12.0,1.0,1.0,15.6,4.0,50.0
106870.0,1.0,2.0,5.0,12.0,2.1,4.0,6.0,4,11.0,1.0,4.0,14.0,1.0,67.0
107200.0,1.0,1.0,1.0,12.0,2.8,4.7,5.0,3,12.0,1.0,1.0,14.0,1.0,48.0
107630.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
107630.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
107630.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
107740.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,45.0
107740.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,1.0,45.0
107960.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
108280.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,50.0
109590.0,4.0,1.0,1.0,12.0,3.3,4.4,5.0,3,12.0,1.0,1.0,15.6,4.0,50.0
110130.0,6.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,14.0,1.0,42.0
109590.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,52.0
110130.0,2.0,2.0,4.0,12.0,1.8,4.3,3.0,3,11.0,2.0,1.0,14.0,1.0,42.0
109040.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,50.0
110670.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
110670.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,15.6,2.0,42.0
111540.0,1.0,2.0,5.0,12.0,2.3,4.3,6.0,4,9.0,1.0,1.0,14.0,1.0,48.0
111540.0,4.0,1.0,1.0,12.0,2.3,4.4,5.0,3,12.0,2.0,1.0,15.6,4.0,50.0
111760.0,2.0,2.0,4.0,12.0,1.9,4.4,3.0,3,17.0,2.0,1.0,14.0,1.0,56.0
112840.0,8.0,1.0,3.0,10.0,1.3,3.9,2.0,2,4.0,1.0,1.0,10.5,1.0,51.0
115010.0,7.0,3.0,10.0,12.0,1.3,3.4,3.0,1,3.0,1.0,1.0,13.3,1.0,49.0
115010.0,7.0,3.0,10.0,12.0,1.3,4.4,3.0,1,3.0,1.0,1.0,13.3,1.0,49.0
115880.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,1.0,42.0
118050.0,12.0,1.0,1.0,11.0,2.8,4.5,6.0,4,12.0,2.0,1.0,15.6,4.0,48.0
118050.0,2.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,14.0,1.0,45.0
118810.0,2.0,1.0,1.0,11.0,3.1,4.4,4.0,1,8.0,1.0,1.0,15.6,4.0,45.0
118810.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,1.0,50.0
119130.0,4.0,1.0,1.0,12.0,2.8,4.4,5.0,3,12.0,2.0,4.0,14.0,1.0,56.0
119890.0,2.0,1.0,1.0,12.0,3.3,4.4,4.0,4,12.0,2.0,1.0,15.6,2.0,76.0
120440.0,4.0,1.0,1.0,12.0,3.3,4.4,5.0,3,12.0,1.0,1.0,15.6,4.0,50.0
120440.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,2.0,42.0
119350.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,2.0,42.0
122060.0,5.0,1.0,1.0,11.0,2.8,4.5,6.0,4,12.0,1.0,1.0,15.6,4.0,51.0
122390.0,1.0,1.0,1.0,11.0,2.8,4.5,4.0,1,8.0,1.0,1.0,14.0,1.0,63.0
122390.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,13.3,1.0,66.0
122390.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,1.0,50.0
122610.0,1.0,1.0,2.0,11.0,2.8,4.8,4.0,1,12.0,1.0,1.0,15.6,1.0,63.0
120440.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,4.0,14.0,1.0,63.0
124230.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,2.0,42.0
124230.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,2.0,42.0
124230.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,1.0,63.0
126950.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,2.0,42.0
126950.0,1.0,2.0,5.0,12.0,3.0,4.0,6.0,4,11.0,1.0,1.0,15.6,4.0,48.0
126950.0,1.0,1.0,1.0,11.0,3.1,4.4,4.0,1,8.0,2.0,1.0,15.6,4.0,50.0
126950.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,1.0,1.0,15.6,2.0,42.0
129120.0,5.0,1.0,1.0,12.0,2.8,4.4,3.0,4,12.0,1.0,1.0,15.6,4.0,53.0
130740.0,2.0,1.0,1.0,11.0,2.8,4.4,4.0,1,8.0,2.0,1.0,16.0,2.0,39.0
130740.0,1.0,2.0,5.0,12.0,3.0,4.0,6.0,4,11.0,1.0,1.0,17.3,4.0,48.0
131290.0,4.0,1.0,1.0,12.0,2.5,4.5,5.0,3,18.0,1.0,1.0,15.6,4.0,57.0
132370.0,5.0,1.0,2.0,11.0,2.5,4.6,3.0,3,13.0,1.0,1.0,15.6,4.0,52.0
135080.0,6.0,1.0,1.0,12.0,2.5,4.4,4.0,4,12.0,1.0,1.0,14.0,1.0,54.0
136490.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,13.3,1.0,66.0
138340.0,1.0,2.0,4.0,12.0,2.9,4.2,3.0,3,12.0,2.0,1.0,15.6,4.0,48.0
138880.0,8.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,4.0,13.0,1.0,50.0
139970.0,3.0,2.0,5.0,5.0,3.3,4.2,6.0,4,17.0,1.0,1.0,16.1,1.0,70.0
138880.0,1.0,2.0,5.0,12.0,2.3,4.3,6.0,4,9.0,2.0,4.0,14.0,1.0,75.0
144090.0,1.0,1.0,2.0,12.0,1.7,4.7,4.0,4,12.0,2.0,2.0,13.3,1.0,66.0
143220.0,8.0,1.0,1.0,12.0,4.4,3.8,4.0,4,12.0,1.0,6.0,13.5,1.0,45.0
144310.0,1.0,1.0,1.0,11.0,4.4,4.5,6.0,4,12.0,1.0,1.0,15.6,4.0,48.0
144310.0,1.0,2.0,4.0,12.0,2.9,4.2,3.0,3,12.0,2.0,1.0,17.3,4.0,48.0
144310.0,1.0,2.0,5.0,12.0,3.3,4.2,6.0,4,17.0,2.0,1.0,15.6,4.0,50.0
144310.0,1.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,4.0,14.0,1.0,63.0
145930.0,2.0,1.0,2.0,11.0,3.3,4.8,4.0,1,12.0,2.0,1.0,15.6,4.0,45.0
148100.0,8.0,1.0,1.0,11.0,2.4,4.2,4.0,1,8.0,1.0,1.0,13.5,1.0,45.0
150600.0,8.0,5.0,1.0,12.0,2.4,4.8,2.0,1,8.0,1.0,4.0,13.0,1.0,47.0
149730.0,1.0,2.0,4.0,12.0,2.0,4.5,3.0,3,18.0,2.0,4.0,14.0,1.0,75.0
151360.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,1.0,56.0
152770.0,1.0,1.0,2.0,12.0,1.7,4.7,4.0,4,12.0,2.0,2.0,13.3,1.0,66.0
153530.0,4.0,2.0,4.0,12.0,3.2,4.4,3.0,3,9.0,2.0,1.0,15.6,4.0,57.0
152990.0,7.0,3.0,10.0,12.0,3.2,4.1,3.0,1,3.0,1.0,1.0,13.6,1.0,52.0
152990.0,7.0,3.0,10.0,12.0,3.2,3.8,3.0,1,3.0,1.0,1.0,13.6,1.0,52.0
155700.0,1.0,2.0,4.0,12.0,2.9,4.2,3.0,3,12.0,1.0,1.0,15.6,4.0,56.0
155700.0,4.0,2.0,5.0,12.0,3.3,4.5,6.0,4,9.0,1.0,2.0,15.6,4.0,57.0
155160.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,14.0,2.0,52.0
155700.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,1.0,2.0,15.6,4.0,56.0
155700.0,1.0,1.0,1.0,12.0,3.2,4.4,3.0,4,12.0,1.0,2.0,15.6,4.0,76.0
155160.0,2.0,1.0,1.0,12.0,3.3,4.4,3.0,4,12.0,2.0,1.0,16.0,4.0,71.0
155160.0,1.0,2.0,4.0,12.0,3.2,4.4,3.0,3,18.0,2.0,1.0,15.6,4.0,63.0
156780.0,8.0,1.0,1.0,12.0,3.2,4.4,4.0,10,12.0,1.0,5.0,13.0,1.0,47.0
157870.0,7.0,3.0,10.0,12.0,3.2,4.4,3.0,1,3.0,1.0,1.0,13.3,1.0,58.0
159280.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,13.3,1.0,66.0
160580.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,9.0,2.0,5.0,16.0,1.0,70.0
160580.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,9.0,2.0,5.0,16.0,1.0,70.0
160580.0,2.0,1.0,2.0,12.0,3.2,4.7,4.0,4,12.0,2.0,4.0,14.0,1.0,52.0
161670.0,12.0,1.0,1.0,12.0,2.5,4.5,5.0,3,18.0,1.0,1.0,15.6,3.0,54.0
166550.0,7.0,3.0,10.0,12.0,2.5,4.7,3.0,5,3.0,1.0,1.0,13.3,1.0,58.0
167090.0,2.0,1.0,2.0,12.0,3.5,4.7,4.0,4,12.0,2.0,1.0,15.6,2.0,76.0
169800.0,1.0,2.0,8.0,12.0,3.3,4.6,3.0,3,18.0,2.0,1.0,15.6,4.0,50.0
169260.0,4.0,1.0,2.0,12.0,3.3,4.7,1.0,5,13.0,2.0,1.0,15.6,4.0,57.0
171970.0,8.0,1.0,2.0,11.0,3.0,4.8,4.0,1,12.0,1.0,1.0,15.0,1.0,45.0
171430.0,8.0,1.0,2.0,11.0,3.0,4.8,4.0,1,12.0,2.0,4.0,15.0,1.0,45.0
171430.0,1.0,1.0,2.0,11.0,3.0,5.0,4.0,1,12.0,2.0,4.0,14.0,1.0,70.0
171970.0,1.0,1.0,1.0,12.0,3.0,4.4,3.0,4,12.0,2.0,2.0,15.6,4.0,76.0
172520.0,8.0,1.0,1.0,12.0,3.0,4.4,4.0,4,12.0,2.0,6.0,13.5,1.0,48.0
177400.0,1.0,1.0,2.0,12.0,3.0,4.7,1.0,5,13.0,1.0,2.0,15.6,4.0,56.0
176860.0,4.0,1.0,2.0,11.0,2.4,4.6,3.0,3,13.0,2.0,1.0,15.6,4.0,52.0
177940.0,2.0,1.0,2.0,12.0,2.4,4.7,4.0,3,13.0,2.0,1.0,16.0,4.0,71.0
182280.0,2.0,1.0,2.0,12.0,2.4,4.7,1.0,5,13.0,2.0,2.0,14.0,2.0,42.0
183370.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,2.0,2.0,15.6,4.0,90.0
183370.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,2.0,1.0,15.6,4.0,90.0
185540.0,5.0,1.0,1.0,12.0,3.2,4.4,4.0,4,12.0,2.0,2.0,15.6,3.0,53.0
187710.0,7.0,3.0,10.0,12.0,3.2,4.4,3.0,1,3.0,1.0,1.0,13.6,1.0,52.0
187710.0,1.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,4.0,14.0,1.0,52.0
188250.0,1.0,1.0,2.0,12.0,2.3,4.7,4.0,3,13.0,2.0,2.0,15.6,4.0,70.0
188790.0,8.0,1.0,2.0,11.0,3.0,4.8,4.0,1,12.0,2.0,4.0,15.0,1.0,76.0
190420.0,1.0,2.0,4.0,12.0,3.2,4.4,3.0,3,18.0,2.0,1.0,15.6,3.0,47.0
191500.0,1.0,2.0,4.0,12.0,3.2,4.4,3.0,3,18.0,2.0,1.0,16.0,4.0,90.0
191500.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,13.3,1.0,96.0
190960.0,2.0,1.0,2.0,11.0,2.8,4.7,4.0,1,12.0,2.0,1.0,13.3,1.0,50.0
192050.0,8.0,1.0,1.0,11.0,3.1,4.4,4.0,1,8.0,2.0,4.0,14.4,1.0,50.0
192050.0,7.0,3.0,10.0,12.0,3.1,4.4,3.0,1,3.0,1.0,1.0,13.3,1.0,58.0
193130.0,5.0,1.0,1.0,12.0,3.1,4.4,3.0,4,12.0,2.0,2.0,15.6,3.0,58.0
196930.0,1.0,2.0,4.0,12.0,2.9,4.2,3.0,3,12.0,2.0,1.0,15.6,3.0,53.0
200180.0,4.0,1.0,2.0,11.0,2.3,4.6,3.0,3,13.0,2.0,1.0,15.6,3.0,90.0
201270.0,1.0,1.0,1.0,12.0,2.3,4.4,3.0,4,13.0,2.0,2.0,15.6,3.0,57.0
203980.0,2.0,1.0,2.0,12.0,3.4,4.7,5.0,3,18.0,2.0,2.0,13.3,1.0,70.0
207780.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,2.0,2.0,15.6,3.0,76.0
210490.0,8.0,1.0,2.0,12.0,3.2,4.7,4.0,4,12.0,2.0,5.0,13.0,1.0,50.0
214830.0,8.0,1.0,2.0,12.0,3.2,4.7,4.0,4,12.0,2.0,6.0,13.5,1.0,90.0
219710.0,1.0,1.0,2.0,12.0,3.2,4.7,4.0,3,13.0,2.0,2.0,15.6,3.0,47.0
229480.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,2.0,2.0,15.6,3.0,76.0
232190.0,4.0,1.0,2.0,12.0,3.2,4.7,1.0,5,13.0,2.0,1.0,15.6,3.0,90.0
235450.0,5.0,1.0,2.0,13.0,3.2,4.9,4.0,3,13.0,2.0,2.0,15.6,3.0,57.0
240330.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,3,18.0,2.0,2.0,17.3,3.0,53.0
238700.0,1.0,1.0,2.0,12.0,3.2,4.7,1.0,5,13.0,2.0,5.0,14.5,1.0,90.0
243040.0,7.0,3.0,10.0,12.0,3.2,4.7,3.0,1,3.0,2.0,1.0,13.3,1.0,76.0
246300.0,5.0,1.0,2.0,12.0,3.2,4.7,4.0,3,13.0,2.0,2.0,17.3,3.0,58.0
254430.0,1.0,2.0,8.0,12.0,3.3,4.9,3.0,3,18.0,2.0,2.0,14.0,4.0,53.0
254430.0,8.0,1.0,2.0,12.0,3.3,4.8,4.0,4,12.0,3.0,5.0,13.0,1.0,76.0
259860.0,1.0,2.0,4.0,12.0,3.2,4.7,3.0,9,18.0,2.0,1.0,15.6,3.0,70.0
263550.0,5.0,1.0,2.0,13.0,3.2,4.9,4.0,3,13.0,2.0,2.0,17.3,3.0,47.0
268860.0,2.0,1.0,2.0,12.0,3.5,4.7,1.0,5,13.0,2.0,2.0,15.6,3.0,90.0
269080.0,2.0,1.0,2.0,12.0,3.5,4.8,1.0,5,13.0,2.0,2.0,14.0,1.0,53.0
269080.0,2.0,1.0,2.0,12.0,3.5,4.7,1.0,5,13.0,2.0,2.0,15.6,4.0,80.0
265830.0,1.0,1.0,2.0,12.0,3.5,4.6,1.0,5,13.0,2.0,5.0,14.5,4.0,75.0
275590.0,2.0,1.0,2.0,12.0,3.4,4.7,5.0,3,18.0,2.0,2.0,14.0,1.0,80.0
275590.0,2.0,1.0,2.0,12.0,3.4,4.7,1.0,5,13.0,2.0,2.0,16.0,3.0,75.0
275590.0,2.0,1.0,2.0,12.0,3.5,4.7,1.0,5,13.0,2.0,2.0,16.0,3.0,80.0
279930.0,2.0,1.0,2.0,12.0,3.5,4.7,1.0,5,13.0,2.0,2.0,16.0,4.0,99.0
297290.0,7.0,3.0,10.0,12.0,3.5,4.7,3.0,1,3.0,2.0,1.0,14.2,1.0,99.0
296210.0,1.0,2.0,4.0,12.0,3.2,4.4,3.0,3,18.0,2.0,1.0,16.0,3.0,90.0
313020.0,8.0,1.0,2.0,11.0,3.2,4.8,4.0,1,12.0,3.0,4.0,14.4,4.0,56.0
318990.0,7.0,3.0,10.0,12.0,3.2,4.8,4.0,1,3.0,2.0,1.0,14.2,1.0,70.0
325500.0,1.0,2.0,8.0,12.0,3.3,4.6,3.0,3,18.0,3.0,1.0,16.0,3.0,90.0
329840.0,5.0,1.0,2.0,13.0,3.3,5.0,1.0,5,13.0,2.0,2.0,17.3,4.0,65.0
340690.0,1.0,2.0,8.0,12.0,3.0,4.8,3.0,3,18.0,3.0,4.0,13.4,4.0,62.0
340690.0,7.0,3.0,10.0,12.0,3.0,4.8,3.0,1,3.0,3.0,1.0,14.2,1.0,70.0
355880.0,7.0,3.0,10.0,12.0,3.0,4.8,5.0,1,3.0,2.0,2.0,16.2,1.0,10.0
359140.0,1.0,2.0,8.0,12.0,3.3,4.6,3.0,3,18.0,3.0,1.0,16.0,4.0,90.0
367820.0,5.0,1.0,2.0,13.0,3.3,5.0,1.0,5,13.0,2.0,2.0,17.3,4.0,65.0
375410.0,6.0,1.0,2.0,12.0,3.3,4.7,1.0,5,13.0,2.0,2.0,15.6,4.0,86.0
377580.0,7.0,3.0,10.0,12.0,3.3,4.7,4.0,1,3.0,3.0,1.0,14.2,1.0,70.0
379210.0,1.0,1.0,9.0,12.0,3.3,5.0,1.0,5,13.0,3.0,2.0,16.0,4.0,90.0
398200.0,7.0,3.0,10.0,12.0,3.3,5.0,4.0,1,3.0,3.0,1.0,14.2,1.0,70.0
478490.0,5.0,1.0,2.0,13.0,3.3,5.0,7.0,11,15.0,3.0,2.0,16.0,4.0,90.0
557690.0,5.0,1.0,9.0,13.0,3.3,5.5,7.0,7,16.0,3.0,2.0,16.0,4.0,99.0
667280.0,7.0,3.0,10.0,12.0,3.3,5.5,4.0,1,3.0,5.0,1.0,16.2,1.0,10.0
840770.0,5.0,1.0,9.0,13.0,3.3,5.6,7.0,7,16.0,5.0,2.0,17.3,5.0,99.0
143000.0,1.0,2.0,4.0,4.0,2.9,4.2,4.0,2,8.0,1.0,1.0,15.6,1.0,56.0
162000.0,7.0,3.0,10.0,4.0,2.9,4.4,3.0,2,2.0,1.0,1.0,13.3,4.0,58.0
47500.0,2.0,1.0,3.0,10.0,1.2,3.4,2.0,2,4.0,4.0,1.0,15.6,1.0,35.0
78000.0,2.0,1.0,1.0,11.0,2.4,4.2,2.0,2,8.0,1.0,1.0,15.6,1.0,38.0
58000.0,2.0,1.0,3.0,11.0,3.0,4.1,2.0,2,6.0,1.0,1.0,14.0,1.0,45.0
80500.0,2.0,1.0,1.0,12.0,1.3,4.4,2.0,2,12.0,1.0,1.0,14.0,1.0,45.0
71500.0,2.0,2.0,5.0,5.0,2.3,4.3,3.0,2,9.0,2.0,1.0,14.0,1.0,45.0
103000.0,2.0,2.0,4.0,5.0,1.8,4.3,2.0,2,9.0,2.0,1.0,14.0,1.0,52.5
88000.0,2.0,2.0,5.0,5.0,2.1,4.0,2.0,2,8.0,1.0,1.0,14.0,1.0,52.5
67000.0,2.0,2.0,5.0,5.0,2.1,4.0,2.0,1,2.0,1.0,1.0,15.6,1.0,45.0
67000.0,2.0,2.0,5.0,5.0,2.3,4.3,2.0,1,9.0,1.0,1.0,14.0,1.0,45.0
75500.0,2.0,2.0,4.0,5.0,1.8,4.3,2.0,1,8.0,1.0,1.0,14.0,1.0,38.0
